sensor_code,timestamp,reading_value,weather_condition
SENSOR_0046,2025-12-16 05:00:00,11.75,Rainy
SENSOR_0012,2025-12-19 19:00:00,180.38,Cloudy
SENSOR_0043,2025-12-14 03:00:00,109.77,Sunny
SENSOR_0047,2025-12-25 07:00:00,38.55,Rainy
SENSOR_0035,2026-01-03 11:00:00,68.23,Cloudy
SENSOR_0028,2025-12-22 03:00:00,397.18,Sunny
SENSOR_0012,2025-12-18 20:00:00,74.56,Cold
SENSOR_0035,2026-01-08 10:00:00,48.62,Rainy
SENSOR_0044,2025-12-11 12:00:00,260.83,Rainy
SENSOR_0035,2026-01-07 00:00:00,450.81,Rainy
SENSOR_0011,2025-12-29 05:00:00,,Sunny
SENSOR_0019,2025-12-23 22:00:00,328.19,Rainy
SENSOR_0047,2025-12-16 16:00:00,,Cold
SENSOR_0048,2025-12-13 05:00:00,6.48,Hot
SENSOR_0008,2026-01-08 14:00:00,49.35,Cold
SENSOR_0021,2025-12-14 08:00:00,5.9,Rainy
SENSOR_0015,2025-12-19 02:00:00,97.28,Cold
SENSOR_0023,2025-12-18 07:00:00,31.05,Cloudy
SENSOR_0001,2026-01-05 14:00:00,79.35,Rainy
SENSOR_0041,2025-12-09 20:00:00,21.23,Cold
SENSOR_0030,2025-12-23 17:00:00,39.42,Cloudy
SENSOR_0020,2026-01-04 07:00:00,87.88,Cold
SENSOR_0025,2025-12-27 22:00:00,28.56,Hot
SENSOR_0005,2026-01-05 05:00:00,22.5,Rainy
SENSOR_0002,2025-12-10 01:00:00,31.81,Cold
SENSOR_0047,2025-12-28 23:00:00,17.79,Cloudy
SENSOR_0020,2025-12-22 15:00:00,56.87,Cloudy
SENSOR_0049,2025-12-17 13:00:00,81.63,Cloudy
SENSOR_0029,2026-01-01 09:00:00,92.31,Sunny
SENSOR_0034,2025-12-21 09:00:00,52.61,Hot
SENSOR_0019,2025-12-31 07:00:00,4.67,Hot
SENSOR_0013,2026-01-06 20:00:00,97.4,Hot
SENSOR_0020,2025-12-12 04:00:00,11.54,Cloudy
SENSOR_0011,2025-12-29 17:00:00,44.86,Rainy
SENSOR_0030,2026-01-07 21:00:00,91.91,Rainy
SENSOR_0013,2025-12-17 09:00:00,43.6,Cold
SENSOR_0001,2026-01-04 06:00:00,39.92,Rainy
SENSOR_0025,2025-12-24 15:00:00,,Hot
SENSOR_0050,2026-01-07 23:00:00,9.38,Rainy
SENSOR_0022,2026-01-04 14:00:00,51.43,Sunny
SENSOR_0029,2025-12-29 23:00:00,14.54,Cold
SENSOR_0044,2025-12-14 21:00:00,68.07,Hot
SENSOR_0004,2026-01-03 02:00:00,,Hot
SENSOR_0044,2025-12-11 08:00:00,127.35,Rainy
SENSOR_0029,2025-12-23 22:00:00,18.42,Cold
SENSOR_0039,2026-01-04 13:00:00,90.96,Cold
SENSOR_0028,2025-12-19 22:00:00,8.89,Cold
SENSOR_0050,2025-12-15 00:00:00,47.92,Cold
SENSOR_0029,2025-12-13 14:00:00,,Hot
SENSOR_0028,2025-12-21 04:00:00,47.39,Cloudy
SENSOR_0050,2025-12-28 02:00:00,23.73,Cloudy
SENSOR_0003,2025-12-23 16:00:00,53.23,Cold
SENSOR_0041,2026-01-01 08:00:00,200.31,Cloudy
SENSOR_0012,2025-12-12 16:00:00,323.36,Hot
SENSOR_0020,2026-01-08 19:00:00,12.32,Hot
SENSOR_0021,2025-12-23 10:00:00,362.32,Cold
SENSOR_0018,2025-12-12 03:00:00,400.11,Hot
SENSOR_0028,2026-01-01 21:00:00,102.74,Hot
SENSOR_0036,2025-12-23 16:00:00,13.88,Hot
SENSOR_0048,2025-12-19 12:00:00,25.52,Cloudy
SENSOR_0039,2026-01-08 03:00:00,106.02,Hot
SENSOR_0030,2025-12-16 02:00:00,72.68,Sunny
SENSOR_0008,2025-12-15 17:00:00,,Rainy
SENSOR_0031,2025-12-13 17:00:00,55.75,Cold
SENSOR_0010,2025-12-30 09:00:00,44.41,Rainy
SENSOR_0040,2026-01-05 08:00:00,215.84,Cloudy
SENSOR_0024,2026-01-08 04:00:00,,Cloudy
SENSOR_0008,2026-01-06 03:00:00,35.14,Cloudy
SENSOR_0050,2025-12-27 20:00:00,38.9,Rainy
SENSOR_0018,2025-12-30 08:00:00,32.22,Cold
SENSOR_0029,2025-12-28 20:00:00,37.23,Cloudy
SENSOR_0002,2025-12-30 02:00:00,65.22,Rainy
SENSOR_0020,2025-12-31 16:00:00,47.85,Cloudy
SENSOR_0023,2026-01-01 02:00:00,40.21,Hot
SENSOR_0008,2025-12-14 18:00:00,36.33,Sunny
SENSOR_0043,2025-12-13 23:00:00,6.15,Cold
SENSOR_0039,2025-12-21 18:00:00,78.01,Cold
SENSOR_0013,2026-01-08 03:00:00,97.12,Sunny
SENSOR_0036,2025-12-26 13:00:00,98.87,Cloudy
SENSOR_0034,2026-01-02 23:00:00,68.13,Hot
SENSOR_0041,2025-12-22 01:00:00,297.36,Rainy
SENSOR_0028,2025-12-28 13:00:00,20.09,Cloudy
SENSOR_0020,2025-12-14 22:00:00,21.1,Rainy
SENSOR_0046,2025-12-29 04:00:00,91.38,Rainy
SENSOR_0045,2025-12-19 20:00:00,40.27,Sunny
SENSOR_0028,2025-12-22 22:00:00,79.3,Rainy
SENSOR_0005,2025-12-31 07:00:00,63.97,Rainy
SENSOR_0006,2025-12-18 14:00:00,39.43,Rainy
SENSOR_0029,2025-12-23 09:00:00,45.87,Cloudy
SENSOR_0017,2025-12-29 21:00:00,136.27,Rainy
SENSOR_0043,2025-12-29 07:00:00,5.4,Sunny
SENSOR_0027,2025-12-29 16:00:00,46.37,Rainy
SENSOR_0017,2025-12-17 07:00:00,,Cold
SENSOR_0019,2025-12-31 13:00:00,298.36,Cloudy
SENSOR_0014,2025-12-21 08:00:00,65.2,Hot
SENSOR_0006,2025-12-10 05:00:00,445.02,Hot
SENSOR_0027,2026-01-06 05:00:00,31.71,Cloudy
SENSOR_0047,2025-12-23 08:00:00,72.02,Hot
SENSOR_0044,2025-12-22 06:00:00,19.86,Rainy
SENSOR_0045,2025-12-30 00:00:00,44.52,Sunny
SENSOR_0045,2025-12-29 21:00:00,35.55,Hot
SENSOR_0032,2025-12-25 07:00:00,222.03,Cold
SENSOR_0044,2025-12-23 06:00:00,38.9,Sunny
SENSOR_0039,2026-01-06 20:00:00,3.6149852796583843,Cold
SENSOR_0023,2025-12-16 09:00:00,43.64,Cold
SENSOR_0008,2025-12-21 16:00:00,88.89,Cloudy
SENSOR_0029,2025-12-18 23:00:00,11.38,Cloudy
SENSOR_0027,2025-12-21 18:00:00,17.83,Cold
SENSOR_0006,2025-12-20 17:00:00,268.98,Rainy
SENSOR_0010,2025-12-24 10:00:00,299.71,Cold
SENSOR_0036,2025-12-15 19:00:00,68.17,Hot
SENSOR_0019,2025-12-29 00:00:00,97.33,Sunny
SENSOR_0021,2025-12-29 14:00:00,409.31,Sunny
SENSOR_0030,2025-12-10 14:00:00,12.53,Hot
SENSOR_0044,2025-12-23 20:00:00,77.76,Sunny
SENSOR_0028,2026-01-08 15:00:00,445.08,Sunny
SENSOR_0016,2025-12-14 14:00:00,31.5,Cold
SENSOR_0020,2025-12-22 23:00:00,68.21,Hot
SENSOR_0020,2025-12-11 14:00:00,21.43,Sunny
SENSOR_0024,2025-12-17 12:00:00,,Cloudy
SENSOR_0015,2025-12-29 20:00:00,233.5,Sunny
SENSOR_0041,2025-12-23 08:00:00,394.04,Cold
SENSOR_0044,2025-12-29 02:00:00,,Rainy
SENSOR_0049,2026-01-05 12:00:00,33.29,Cloudy
SENSOR_0005,2025-12-24 01:00:00,101.85,Rainy
SENSOR_0030,2026-01-07 08:00:00,5.5,Rainy
SENSOR_0005,2025-12-28 17:00:00,12.85,Hot
SENSOR_0046,2025-12-22 17:00:00,93.67,Hot
SENSOR_0025,2026-01-06 23:00:00,54.56,Cloudy
SENSOR_0011,2025-12-25 14:00:00,31.05,Sunny
SENSOR_0047,2025-12-24 03:00:00,58.14,Sunny
SENSOR_0026,2025-12-12 11:00:00,67.28,Hot
SENSOR_0029,2025-12-15 06:00:00,152.97,Cloudy
SENSOR_0006,2025-12-15 00:00:00,104.77,Sunny
SENSOR_0047,2025-12-13 15:00:00,34.09,Cloudy
SENSOR_0025,2025-12-26 10:00:00,65.65,Cloudy
SENSOR_0009,2025-12-27 17:00:00,37.9,Rainy
SENSOR_0002,2025-12-28 10:00:00,422.21,Hot
SENSOR_0039,2026-01-03 04:00:00,4.97,Hot
SENSOR_0042,2025-12-28 07:00:00,23.46,Rainy
SENSOR_0040,2025-12-17 22:00:00,8.84,Cold
SENSOR_0039,2026-01-01 19:00:00,16.9,Hot
SENSOR_0013,2025-12-17 06:00:00,,Cloudy
SENSOR_0010,2026-01-03 14:00:00,50.83,Sunny
SENSOR_0035,2026-01-04 18:00:00,58.87,Sunny
SENSOR_0007,2025-12-21 21:00:00,315.94,Cloudy
SENSOR_0016,2025-12-12 22:00:00,21.18,Hot
SENSOR_0023,2025-12-21 04:00:00,92.33,Cold
SENSOR_0002,2026-01-05 16:00:00,56.02,Rainy
SENSOR_0030,2025-12-27 07:00:00,75.84,Cold
SENSOR_0029,2025-12-23 21:00:00,430.32,Cloudy
SENSOR_0027,2025-12-10 14:00:00,31.309222712738027,Cloudy
SENSOR_0037,2026-01-06 14:00:00,31.4,Cloudy
SENSOR_0038,2026-01-01 03:00:00,21.89,Sunny
SENSOR_0031,2025-12-22 07:00:00,18.02,Hot
SENSOR_0024,2025-12-18 22:00:00,4.05,Cloudy
SENSOR_0042,2025-12-25 10:00:00,87.68,Cold
SENSOR_0004,2025-12-24 14:00:00,280.12,Cloudy
SENSOR_0022,2026-01-01 12:00:00,5.43,Sunny
SENSOR_0006,2025-12-19 08:00:00,178.3,Sunny
SENSOR_0037,2025-12-28 13:00:00,277.11,Cloudy
SENSOR_0034,2025-12-26 19:00:00,17.31,Sunny
SENSOR_0045,2025-12-29 20:00:00,31.58,Sunny
SENSOR_0008,2026-01-07 13:00:00,271.97,Cold
SENSOR_0038,2025-12-16 09:00:00,20.07,Rainy
SENSOR_0008,2025-12-25 16:00:00,118.96,Cold
SENSOR_0025,2025-12-23 09:00:00,2.91,Rainy
SENSOR_0008,2025-12-23 09:00:00,18.68,Hot
SENSOR_0024,2026-01-07 05:00:00,38.54,Cloudy
SENSOR_0021,2026-01-02 02:00:00,69.39,Cloudy
SENSOR_0023,2025-12-20 16:00:00,12.97,Hot
SENSOR_0038,2025-12-20 05:00:00,48.54,Hot
SENSOR_0047,2025-12-11 19:00:00,40.41,Hot
SENSOR_0020,2025-12-18 01:00:00,115.01,Cloudy
SENSOR_0047,2025-12-20 10:00:00,204.53,Cold
SENSOR_0041,2025-12-12 01:00:00,26.75,Sunny
SENSOR_0021,2025-12-23 21:00:00,46.39,Cold
SENSOR_0027,2025-12-26 15:00:00,19.4,Sunny
SENSOR_0026,2025-12-21 07:00:00,193.92,Sunny
SENSOR_0019,2025-12-20 21:00:00,28.31,Rainy
SENSOR_0004,2025-12-26 01:00:00,42.14,Cold
SENSOR_0050,2025-12-12 05:00:00,2.19,Sunny
SENSOR_0004,2025-12-24 23:00:00,30.15,Cold
SENSOR_0013,2025-12-10 14:00:00,41.47,Sunny
SENSOR_0018,2026-01-01 14:00:00,13.8,Cold
SENSOR_0043,2025-12-31 08:00:00,18.16,Cloudy
SENSOR_0001,2026-01-05 23:00:00,88.01,Hot
SENSOR_0029,2025-12-13 18:00:00,,Rainy
SENSOR_0021,2025-12-20 13:00:00,33.03,Cold
SENSOR_0019,2025-12-21 08:00:00,10.21,Rainy
SENSOR_0042,2025-12-20 21:00:00,36.05,Rainy
SENSOR_0002,2025-12-14 04:00:00,17.65,Sunny
SENSOR_0020,2025-12-16 07:00:00,330.99,Cloudy
SENSOR_0022,2025-12-30 12:00:00,75.47,Hot
SENSOR_0002,2025-12-27 00:00:00,46.84,Cold
SENSOR_0003,2025-12-22 22:00:00,27.22,Cloudy
SENSOR_0008,2025-12-12 08:00:00,13.84,Sunny
SENSOR_0003,2025-12-09 19:00:00,446.42,Hot
SENSOR_0002,2026-01-05 14:00:00,32.2,Sunny
SENSOR_0021,2025-12-19 10:00:00,357.5352275645419,Sunny
SENSOR_0044,2025-12-14 23:00:00,68.75,Rainy
SENSOR_0002,2025-12-19 19:00:00,34.32,Sunny
SENSOR_0024,2025-12-21 08:00:00,12.37,Cold
SENSOR_0043,2025-12-29 02:00:00,302.24,Rainy
SENSOR_0018,2025-12-11 07:00:00,412.57,Sunny
SENSOR_0016,2026-01-08 12:00:00,468.5,Hot
SENSOR_0040,2025-12-10 21:00:00,67.57,Sunny
SENSOR_0017,2026-01-04 06:00:00,,Cold
SENSOR_0026,2025-12-31 08:00:00,20.17,Sunny
SENSOR_0037,2026-01-01 01:00:00,33.48,Hot
SENSOR_0044,2025-12-24 07:00:00,149.85,Sunny
SENSOR_0010,2025-12-25 03:00:00,36.86,Sunny
SENSOR_0018,2025-12-31 21:00:00,470.27,Cloudy
SENSOR_0034,2025-12-11 14:00:00,53.57,Hot
SENSOR_0041,2025-12-10 18:00:00,444.8,Sunny
SENSOR_0024,2025-12-27 13:00:00,240.96,Cold
SENSOR_0050,2025-12-17 08:00:00,90.81,Rainy
SENSOR_0049,2025-12-27 04:00:00,33.84,Hot
SENSOR_0022,2025-12-18 09:00:00,53.02,Cloudy
SENSOR_0023,2025-12-15 02:00:00,299.62,Rainy
SENSOR_0009,2025-12-10 23:00:00,345.71,Rainy
SENSOR_0027,2025-12-31 00:00:00,82.62,Cold
SENSOR_0009,2025-12-26 13:00:00,89.35,Hot
SENSOR_0020,2025-12-13 11:00:00,281.07,Hot
SENSOR_0014,2025-12-14 11:00:00,57.63,Sunny
SENSOR_0047,2025-12-30 04:00:00,70.16,Cloudy
SENSOR_0036,2025-12-11 15:00:00,30.89,Cold
SENSOR_0013,2025-12-18 16:00:00,54.43,Cloudy
SENSOR_0018,2025-12-28 01:00:00,0.98,Hot
SENSOR_0044,2025-12-19 07:00:00,115.91,Cold
SENSOR_0001,2025-12-25 20:00:00,56.71,Cold
SENSOR_0043,2026-01-03 17:00:00,104.47,Cloudy
SENSOR_0040,2025-12-12 16:00:00,63.77,Sunny
SENSOR_0020,2025-12-28 02:00:00,17.75,Cold
SENSOR_0034,2025-12-19 05:00:00,,Hot
SENSOR_0023,2025-12-11 18:00:00,38.42,Cloudy
SENSOR_0044,2026-01-07 18:00:00,33.22,Rainy
SENSOR_0018,2025-12-20 03:00:00,20.16,Cloudy
SENSOR_0026,2026-01-04 23:00:00,,Rainy
SENSOR_0035,2026-01-01 11:00:00,33.14,Sunny
SENSOR_0026,2025-12-22 08:00:00,33.11,Hot
SENSOR_0037,2025-12-27 12:00:00,47.68,Sunny
SENSOR_0001,2025-12-30 21:00:00,4.46,Cold
SENSOR_0028,2025-12-23 14:00:00,43.99,Cold
SENSOR_0035,2025-12-22 02:00:00,22.38,Sunny
SENSOR_0009,2025-12-25 08:00:00,39.49,Hot
SENSOR_0038,2025-12-18 17:00:00,79.18,Sunny
SENSOR_0045,2025-12-21 06:00:00,48.5,Cold
SENSOR_0003,2026-01-08 15:00:00,188.36,Sunny
SENSOR_0035,2025-12-29 22:00:00,5.05,Rainy
SENSOR_0023,2026-01-06 06:00:00,43.59,Cloudy
SENSOR_0036,2025-12-16 08:00:00,20.31,Sunny
SENSOR_0030,2025-12-22 06:00:00,38.43,Rainy
SENSOR_0043,2025-12-14 23:00:00,453.69,Cloudy
SENSOR_0012,2026-01-06 01:00:00,370.33,Hot
SENSOR_0005,2025-12-17 20:00:00,93.71,Sunny
SENSOR_0004,2025-12-18 03:00:00,35.79,Cold
SENSOR_0035,2026-01-08 12:00:00,12.91,Rainy
SENSOR_0003,2025-12-29 02:00:00,28.72,Rainy
SENSOR_0013,2025-12-22 05:00:00,97.55,Rainy
SENSOR_0025,2026-01-07 21:00:00,86.33,Cold
SENSOR_0006,2026-01-01 05:00:00,7.33,Sunny
SENSOR_0001,2025-12-09 23:00:00,,Cold
SENSOR_0030,2025-12-26 11:00:00,41.4,Rainy
SENSOR_0034,2025-12-16 14:00:00,12.1,Sunny
SENSOR_0003,2025-12-19 17:00:00,93.83,Cloudy
SENSOR_0046,2025-12-30 12:00:00,92.52,Cloudy
SENSOR_0012,2026-01-01 12:00:00,82.36,Cloudy
SENSOR_0043,2025-12-28 22:00:00,434.96,Sunny
SENSOR_0008,2025-12-10 16:00:00,43.56,Cold
SENSOR_0011,2025-12-11 20:00:00,61.93,Cold
SENSOR_0038,2025-12-18 17:00:00,4.85,Cloudy
SENSOR_0037,2025-12-27 16:00:00,61.88,Cloudy
SENSOR_0040,2025-12-31 06:00:00,17.38,Cloudy
SENSOR_0013,2025-12-20 01:00:00,60.4,Hot
SENSOR_0028,2025-12-29 15:00:00,40.03,Sunny
SENSOR_0049,2025-12-30 20:00:00,418.74,Cloudy
SENSOR_0041,2025-12-14 03:00:00,,Hot
SENSOR_0034,2025-12-31 01:00:00,62.7,Cold
SENSOR_0047,2025-12-22 07:00:00,115.0,Rainy
SENSOR_0003,2025-12-30 00:00:00,44.8,Hot
SENSOR_0028,2025-12-30 13:00:00,91.47,Hot
SENSOR_0022,2026-01-02 20:00:00,21.16,Cloudy
SENSOR_0009,2025-12-12 23:00:00,226.87,Sunny
SENSOR_0014,2025-12-23 21:00:00,36.73,Cloudy
SENSOR_0016,2026-01-01 23:00:00,36.38,Hot
SENSOR_0028,2025-12-23 10:00:00,10.0,Hot
SENSOR_0034,2025-12-13 06:00:00,393.86,Rainy
SENSOR_0037,2025-12-16 22:00:00,7.54,Cold
SENSOR_0031,2025-12-14 02:00:00,78.36,Cold
SENSOR_0050,2026-01-06 11:00:00,,Cloudy
SENSOR_0003,2025-12-27 11:00:00,37.65,Rainy
SENSOR_0034,2026-01-02 05:00:00,53.66,Hot
SENSOR_0010,2025-12-25 03:00:00,119.52,Hot
SENSOR_0045,2025-12-26 12:00:00,302.1,Cloudy
SENSOR_0048,2025-12-12 12:00:00,94.71,Sunny
SENSOR_0014,2025-12-20 05:00:00,230.28,Sunny
SENSOR_0005,2025-12-27 11:00:00,82.95,Cold
SENSOR_0023,2025-12-12 11:00:00,117.22,Rainy
SENSOR_0032,2025-12-27 13:00:00,102.24,Sunny
SENSOR_0027,2025-12-31 22:00:00,24.49,Sunny
SENSOR_0009,2025-12-12 04:00:00,289.47,Cold
SENSOR_0019,2025-12-17 09:00:00,456.63,Rainy
SENSOR_0015,2025-12-28 01:00:00,436.14,Rainy
SENSOR_0046,2025-12-19 02:00:00,341.49,Sunny
SENSOR_0035,2025-12-12 17:00:00,37.17,Cold
SENSOR_0023,2026-01-07 04:00:00,16.02,Cold
SENSOR_0012,2026-01-01 16:00:00,235.49,Hot
SENSOR_0001,2025-12-23 14:00:00,16.06,Sunny
SENSOR_0041,2025-12-26 21:00:00,44.22,Rainy
SENSOR_0015,2025-12-25 17:00:00,57.35,Sunny
SENSOR_0012,2025-12-20 23:00:00,216.88106914754752,Sunny
SENSOR_0016,2025-12-16 04:00:00,87.4,Cloudy
SENSOR_0026,2026-01-06 20:00:00,91.2,Hot
SENSOR_0033,2025-12-30 07:00:00,,Cloudy
SENSOR_0024,2025-12-25 11:00:00,222.89,Cloudy
SENSOR_0049,2025-12-11 13:00:00,64.84,Sunny
SENSOR_0014,2025-12-25 22:00:00,,Cloudy
SENSOR_0008,2025-12-15 01:00:00,20.39,Rainy
SENSOR_0013,2026-01-06 13:00:00,177.26,Cloudy
SENSOR_0012,2025-12-25 08:00:00,17.01,Cold
SENSOR_0002,2025-12-24 16:00:00,57.28,Hot
SENSOR_0003,2026-01-07 17:00:00,27.93,Sunny
SENSOR_0022,2025-12-12 22:00:00,51.02,Rainy
SENSOR_0006,2026-01-01 01:00:00,95.02,Cold
SENSOR_0008,2025-12-25 20:00:00,84.44,Sunny
SENSOR_0019,2025-12-12 07:00:00,252.43,Cloudy
SENSOR_0003,2025-12-23 14:00:00,17.59,Cold
SENSOR_0049,2026-01-07 11:00:00,39.31,Hot
SENSOR_0024,2026-01-02 03:00:00,17.2,Sunny
SENSOR_0047,2026-01-03 17:00:00,79.03,Cold
SENSOR_0039,2026-01-05 11:00:00,70.8,Cold
SENSOR_0010,2025-12-31 10:00:00,40.32,Hot
SENSOR_0010,2025-12-19 05:00:00,81.44,Rainy
SENSOR_0019,2025-12-30 10:00:00,38.55,Rainy
SENSOR_0038,2026-01-06 23:00:00,92.08,Hot
SENSOR_0007,2026-01-06 04:00:00,81.65,Cold
SENSOR_0034,2025-12-27 21:00:00,21.01,Cloudy
SENSOR_0013,2025-12-21 10:00:00,24.22,Rainy
SENSOR_0029,2025-12-15 17:00:00,408.14,Sunny
SENSOR_0037,2025-12-21 06:00:00,31.44,Rainy
SENSOR_0041,2025-12-19 11:00:00,,Sunny
SENSOR_0008,2026-01-07 10:00:00,,Cold
SENSOR_0046,2026-01-04 23:00:00,41.03,Rainy
SENSOR_0041,2025-12-29 17:00:00,38.6,Hot
SENSOR_0026,2026-01-03 07:00:00,82.93,Cloudy
SENSOR_0039,2025-12-19 21:00:00,27.33,Rainy
SENSOR_0012,2025-12-25 13:00:00,19.36,Sunny
SENSOR_0023,2025-12-26 02:00:00,21.9,Hot
SENSOR_0038,2025-12-14 07:00:00,40.10980034878517,Rainy
SENSOR_0033,2025-12-26 12:00:00,20.92,Cold
SENSOR_0021,2025-12-24 01:00:00,439.16,Sunny
SENSOR_0019,2025-12-12 00:00:00,56.15,Cloudy
SENSOR_0007,2025-12-19 04:00:00,26.89,Cold
SENSOR_0004,2025-12-11 02:00:00,,Cloudy
SENSOR_0023,2025-12-14 17:00:00,47.22,Hot
SENSOR_0038,2025-12-21 18:00:00,21.61,Sunny
SENSOR_0026,2025-12-24 05:00:00,105.8,Sunny
SENSOR_0014,2026-01-03 11:00:00,14.86,Hot
SENSOR_0018,2025-12-15 03:00:00,81.22,Sunny
SENSOR_0022,2026-01-08 06:00:00,20.46,Rainy
SENSOR_0008,2025-12-25 11:00:00,38.32,Rainy
SENSOR_0021,2026-01-08 12:00:00,106.35,Cloudy
SENSOR_0022,2025-12-18 06:00:00,84.86,Rainy
SENSOR_0028,2026-01-04 13:00:00,35.69,Hot
SENSOR_0024,2025-12-20 18:00:00,,Cloudy
SENSOR_0006,2026-01-03 17:00:00,74.55498000901922,Hot
SENSOR_0002,2025-12-14 12:00:00,32.01,Cold
SENSOR_0032,2025-12-24 14:00:00,85.02,Rainy
SENSOR_0017,2025-12-22 15:00:00,42.29,Cold
SENSOR_0035,2025-12-27 14:00:00,68.52,Cloudy
SENSOR_0023,2026-01-02 22:00:00,207.88,Rainy
SENSOR_0026,2026-01-01 21:00:00,25.03,Rainy
SENSOR_0019,2025-12-21 19:00:00,59.64,Rainy
SENSOR_0012,2026-01-06 10:00:00,47.39,Cold
SENSOR_0035,2025-12-17 04:00:00,98.76,Rainy
SENSOR_0006,2025-12-21 22:00:00,8.32,Hot
SENSOR_0035,2025-12-17 00:00:00,47.52,Cold
SENSOR_0011,2026-01-02 11:00:00,,Cloudy
SENSOR_0004,2025-12-26 00:00:00,57.35,Cloudy
SENSOR_0043,2025-12-14 03:00:00,78.76,Hot
SENSOR_0031,2025-12-25 21:00:00,72.21,Sunny
SENSOR_0006,2025-12-19 23:00:00,0.9,Cloudy
SENSOR_0042,2026-01-01 02:00:00,16.28,Rainy
SENSOR_0033,2025-12-20 03:00:00,43.43,Sunny
SENSOR_0026,2025-12-29 06:00:00,144.46049578438917,Hot
SENSOR_0046,2026-01-05 00:00:00,103.62,Sunny
SENSOR_0039,2025-12-23 20:00:00,30.71,Hot
SENSOR_0043,2025-12-18 21:00:00,212.7306503553788,Rainy
SENSOR_0047,2026-01-01 00:00:00,460.0,Cloudy
SENSOR_0031,2025-12-12 09:00:00,28.25,Hot
SENSOR_0042,2025-12-11 00:00:00,1.68,Sunny
SENSOR_0035,2025-12-12 18:00:00,175.82,Cloudy
SENSOR_0023,2025-12-25 10:00:00,220.3,Sunny
SENSOR_0030,2025-12-14 12:00:00,12.68,Sunny
SENSOR_0014,2026-01-02 13:00:00,21.25,Cold
SENSOR_0005,2025-12-20 07:00:00,177.77,Rainy
SENSOR_0042,2025-12-13 18:00:00,28.25,Cold
SENSOR_0049,2025-12-22 06:00:00,61.87,Hot
SENSOR_0048,2025-12-13 09:00:00,12.86,Rainy
SENSOR_0028,2026-01-01 13:00:00,28.21,Hot
SENSOR_0028,2025-12-20 10:00:00,39.7,Rainy
SENSOR_0036,2025-12-13 21:00:00,53.13,Cloudy
SENSOR_0002,2025-12-11 17:00:00,106.4,Rainy
SENSOR_0004,2025-12-27 06:00:00,78.27,Rainy
SENSOR_0008,2025-12-13 18:00:00,,Sunny
SENSOR_0047,2025-12-22 01:00:00,8.66,Hot
SENSOR_0018,2026-01-04 02:00:00,51.42,Sunny
SENSOR_0006,2025-12-16 04:00:00,280.55,Cloudy
SENSOR_0027,2025-12-23 09:00:00,450.18,Cloudy
SENSOR_0029,2025-12-16 01:00:00,85.88,Sunny
SENSOR_0027,2025-12-16 20:00:00,33.08,Hot
SENSOR_0009,2026-01-02 02:00:00,108.84,Hot
SENSOR_0043,2025-12-21 07:00:00,98.88,Cloudy
SENSOR_0041,2026-01-08 03:00:00,92.51,Cloudy
SENSOR_0013,2026-01-04 06:00:00,106.51,Cloudy
SENSOR_0002,2025-12-26 10:00:00,91.98,Cold
SENSOR_0027,2025-12-31 05:00:00,106.87,Hot
SENSOR_0020,2026-01-01 01:00:00,35.31,Rainy
SENSOR_0012,2025-12-16 14:00:00,1.89,Cold
SENSOR_0018,2025-12-26 17:00:00,25.24,Sunny
SENSOR_0001,2025-12-18 04:00:00,212.51,Hot
SENSOR_0005,2025-12-22 13:00:00,90.22,Cloudy
SENSOR_0038,2025-12-12 15:00:00,10.76,Sunny
SENSOR_0042,2026-01-06 20:00:00,90.22,Cloudy
SENSOR_0006,2026-01-03 23:00:00,75.85,Cloudy
SENSOR_0008,2025-12-29 22:00:00,49.5,Cloudy
SENSOR_0025,2025-12-11 04:00:00,14.06,Hot
SENSOR_0027,2025-12-14 03:00:00,89.75,Hot
SENSOR_0023,2026-01-07 02:00:00,374.34,Hot
SENSOR_0042,2025-12-30 08:00:00,46.28,Hot
SENSOR_0021,2025-12-16 13:00:00,7.39,Cloudy
SENSOR_0040,2025-12-17 05:00:00,111.8,Hot
SENSOR_0017,2026-01-02 07:00:00,74.64,Sunny
SENSOR_0029,2025-12-24 13:00:00,151.32,Cold
SENSOR_0044,2025-12-27 21:00:00,106.41076167649348,Cold
SENSOR_0029,2025-12-31 07:00:00,190.48,Rainy
SENSOR_0013,2025-12-23 23:00:00,7.52,Hot
SENSOR_0045,2025-12-27 10:00:00,242.73,Hot
SENSOR_0012,2025-12-27 18:00:00,178.43,Sunny
SENSOR_0011,2026-01-02 00:00:00,153.52,Cloudy
SENSOR_0024,2025-12-17 00:00:00,47.51,Sunny
SENSOR_0018,2025-12-29 21:00:00,39.85,Cloudy
SENSOR_0026,2025-12-20 14:00:00,38.58,Sunny
SENSOR_0039,2025-12-26 15:00:00,88.23,Hot
SENSOR_0014,2025-12-19 06:00:00,52.19948400078255,Sunny
SENSOR_0035,2025-12-19 00:00:00,64.36,Hot
SENSOR_0017,2025-12-24 06:00:00,45.23,Cold
SENSOR_0022,2025-12-27 17:00:00,18.92,Hot
SENSOR_0042,2025-12-20 07:00:00,2.65,Cold
SENSOR_0005,2025-12-14 00:00:00,283.74,Rainy
SENSOR_0018,2025-12-18 00:00:00,35.83,Sunny
SENSOR_0040,2025-12-14 07:00:00,87.87,Hot
SENSOR_0013,2025-12-27 00:00:00,80.83,Hot
